train_loss,train_acc,test_loss,test_acc
6.218608655654172,0.004387981110786076,6.082152864400968,0.006941907197661673
5.787740974122579,0.016131054369175477,5.701409593199723,0.020257378313644298
5.46244053808953,0.031050190145848134,5.5212449746586225,0.031055900621118012
5.20986617718933,0.04592753562622759,5.357017361125203,0.038484959201071735
5.063425901127527,0.05645869029211417,5.318025575632475,0.04364064466366257
4.92279634972293,0.06815997325421037,5.244992582941154,0.049608249096740144
4.7940949231125884,0.0812403359939822,5.153903199477206,0.0553322778386717
4.691270984735106,0.09018345940072715,5.174225146300183,0.058376973977996995
4.570312951290531,0.10305487065903297,5.117787442621396,0.06385742702878253
4.457651453633141,0.11354423502862636,5.06711708129321,0.07071814232939552
4.3482275957887655,0.1285051611015922,5.069690271973083,0.07071814232939552
4.232403474155165,0.13703038154540514,5.058032870336218,0.07392522226281817
4.088691879222484,0.1580509005808851,5.03294104348581,0.07652336296837575
3.949511306146069,0.175101341468511,5.0410842668248925,0.07847196849754394
3.81235039625232,0.1925278950227757,5.081467991241491,0.07964925100474973
3.6339958769822074,0.21413347820636047,5.146222534353132,0.08204441196768562
3.4780304168777056,0.2371599314639141,5.176565743390871,0.08456136077619454
3.2783790510204636,0.2610221906473317,5.214726764208332,0.08614460276864369
3.0741910292494588,0.2976304902001755,5.336973324436821,0.08764665286404417
2.878836532846486,0.32842993856826447,5.3886716875598095,0.08870214752567694
2.6523705744266093,0.3721425884909524,5.504140032497745,0.0910567125400885
2.3897639174004834,0.41932383300597603,5.651249105716523,0.09223399504729428
2.1569351951986984,0.46199172552133394,5.8267736405706465,0.08703771363617911
1.8973461903811966,0.5194951732207781,6.006471488264124,0.08906751106239598
1.6470896879785453,0.575870282920306,6.222901869124105,0.08890512726829862
1.4187670394188532,0.6303230389903465,6.4275433337824435,0.08939227865059067
1.1784385824338997,0.6869071001713403,6.70428087057723,0.08715950148175212
0.9844496155548367,0.7332107484642066,6.886611940180036,0.08752486501847116
0.8328094065944103,0.7761293827573238,7.160692835456149,0.08618519871716802
0.7003581838619943,0.8092690877178319,7.323341303929019,0.08699711768765477
