train_loss,train_acc,test_loss,test_acc
6.249411536934951,0.004346190814492875,6.19736463130331,0.005033897617017821
5.912864702435082,0.0116177023695098,5.7581259680013055,0.01948605529168189
5.5203474538913815,0.02850098207196289,5.519320598566367,0.02959444647424187
5.271932656608855,0.04337832755234235,5.400857314100239,0.03422238460601632
5.105964610368291,0.0524468218479669,5.328645352105859,0.041773231031543054
4.963377789511683,0.06498391073592712,5.243091003974076,0.04818739089838834
4.850123215172034,0.07518074303146809,5.2055619219713885,0.050947915398043275
4.744720732843419,0.08596263947511387,5.174133494396533,0.05496691430195266
4.635222778163286,0.09699527769651888,5.122904735075514,0.0666585474769618
4.537958400388672,0.10869656065861506,5.15817367519022,0.06320789185239313
4.434370075606678,0.11989636006519286,5.079727251404933,0.06609020419762107
4.334866336188188,0.12975886999038824,5.05222010437301,0.07213900052774733
4.2160754049161575,0.14171089473024365,5.039440421022858,0.0701497990500548
4.092175340028746,0.15780015880312592,5.086409424378502,0.0741687979539642
3.9712087512340113,0.17125663420953655,5.05220523589238,0.07806600901230057
3.830191539190661,0.18809812361569644,5.091422802976175,0.07867494824016563
3.6814347487186647,0.20573362865142714,5.144911596924399,0.08102951325457719
3.5236122816722606,0.23059885494588156,5.120210681691199,0.0865911582024114
3.357598590683442,0.25157758368506833,5.206364712742056,0.085941623026022
3.1635483757163954,0.28216808057169124,5.272239361224354,0.08695652173913043
2.975598642901704,0.31238246479167536,5.367417737781718,0.08496732026143791
2.7642552771228144,0.3484892807890008,5.49537464255359,0.08606341087159501
2.5378816674478903,0.38442893560115343,5.602857088126078,0.0896358543417367
2.3084677636207402,0.4307325838940198,5.761878806113306,0.08545447164372996
2.081318185583409,0.47966902085335783,5.884784591961143,0.0873624812243738
1.825074694628821,0.5334531321827072,6.063481655267194,0.08496732026143791
1.5854504767071613,0.585691002549208,6.336729617907273,0.08622579466569237
1.3468804907333467,0.6441138367671027,6.54741904310955,0.08537327974668128
1.1289361868257772,0.698315851059384,6.766177472943187,0.085941623026022
0.9751864758091419,0.734339086464123,6.966895303767622,0.0869159257906061
